miRNA	DC	Pearson_corr	Spearman_Corr	Cluster_TB	Cluster
hsa-miR-548bb-5p	0.04858118831330114	-0.020484451296305092	-0.02375306748321393	3	3
hsa-miR-548c-3p	0.08145797198642421	-0.02589976088187909	0.06873512431459256	3	3
hsa-miR-548d-3p	0.09327580111341484	0.020380989588576013	0.03592196973584074	3	2
hsa-miR-548d-5p	0.05884393854203617	0.023130663036654564	-0.02454331423685855	3	3
hsa-miR-548e-3p	0.14434896552970133	-0.19669139626004642	-0.08954825128596985	3	3
hsa-miR-548e-5p	0.15038333701983428	-0.1546344567474271	0.0738554178623853	3	3
hsa-miR-548f-5p	0.07601646742776547	0.06534211042948726	-0.0009841042040068526	3	3
hsa-miR-548g-3p	0.04554143896999429	-0.04076632511700563	-0.012364046352779956	3	3
hsa-miR-548h-5p	0.07534840156687136	0.06491625409952197	-0.001553915479909267	3	2
hsa-miR-548i	0.07912026590260085	-0.05904192770710224	-0.04936210927656057	3	2
hsa-miR-548j-3p	0.12248313401902367	-0.13366034961267811	0.0347870212909208	3	3
hsa-miR-548j-5p	0.11532595212462797	-0.11505824541596407	-0.07844792510067822	3	3
hsa-miR-548k	0.06652504988052543	-0.053861533079850074	-0.04576107856797196	3	2
hsa-miR-548l	0.07005701171502032	-0.02359748058367279	-0.010197639289058029	3	2
hsa-miR-548m	0.037257543547231625	0.001489652061502162	0.02303662370673025	3	3
hsa-miR-548n	0.0781094247795764	-0.08578867699539275	0.007273743132932608	3	4
hsa-miR-548p	0.09269360981397658	-0.03280096334779034	-0.057350857854843736	3	4
hsa-miR-548q	0.1069931117785609	0.08716412843256871	0.07204169037135236	3	3
hsa-miR-548s	0.11401810833789185	-0.11036790731773695	-0.06054913568041077	3	4
hsa-miR-548t-5p	0.08557106968121424	-0.06932540319007571	0.026284367747440376	3	3
hsa-miR-548v	0.061165704128522215	-0.02111090903604996	-0.029473256489074503	3	3
hsa-miR-548w	0.14683587449207317	-0.16195701677633748	0.006643857082618101	3	2
hsa-miR-548x-3p	0.06003412376458027	-0.057024720131521295	-0.016804652694181393	3	3
hsa-miR-548y	0.16011614330562998	-0.1661236299242195	-0.09181680013958173	3	3
hsa-miR-550a-3-5p	0.11443617710863156	0.00691793084509204	-0.048329732486141974	3	3
hsa-miR-550a-3p	0.16406951518885465	0.10552996977676805	0.09231603505324436	3	4
hsa-miR-550a-5p	0.11399665275396026	0.02419927041125177	-0.04632162057921089	3	1
hsa-miR-550b-2-5p	0.08204842175082719	0.03397582890621953	0.019971395495101858	3	1
hsa-miR-550b-3p	0.15823446798077756	0.08919015232318632	0.09664367970391541	3	4
hsa-miR-551a	0.0903217996999554	-0.12872125933233797	-0.0008551285005729816	3	2
hsa-miR-551b-5p	0.0787669425827091	-0.08737285302722603	0.014538355397955971	3	3
hsa-miR-552-3p	0.08207560520442557	-0.024440400211101148	-0.09308122293167019	3	3
hsa-miR-552-5p	0.06067377324037983	-0.058943347455658116	-0.013789595586236728	3	3
hsa-miR-556-3p	0.09607751499794787	-0.10661360509129823	0.026700824659681696	3	3
hsa-miR-5571-3p	0.08603591615974969	0.03591732421583756	0.08274434094457378	3	3
hsa-miR-5571-5p	0.03701358109140977	-0.018050456912836847	-0.030710525536862165	3	1
hsa-miR-5572	0.0389416397059725	0.007156594175909101	-0.013672953783470368	3	3
hsa-miR-5579-3p	0.030734498742574442	-0.00930772878265656	-0.02116612089103663	3	3
hsa-miR-5579-5p	0.03887129751091835	0.010550483131115654	0.025330146608040977	3	2
hsa-miR-558	0.026774817593030686	0.00380995533049792	0.0005052920106613521	3	3
hsa-miR-5580-3p	0.031161171909050878	-0.009954274001815349	-0.022513566252800238	3	4
hsa-miR-5581-5p	0.10036505321568817	-0.10160291285081462	0.006609779182648139	3	4
hsa-miR-5582-3p	0.10927147286041375	-0.07803771985917453	-0.05489140119306443	3	3
hsa-miR-5582-5p	0.04600446878507506	-0.024478597066349125	-0.011394657736505673	3	3
hsa-miR-5583-3p	0.05161571323159739	-0.01485561429262957	0.02542976097163843	3	3
hsa-miR-5583-5p	0.08401808109811756	-0.04024616449714552	0.04818220631774088	3	3
hsa-miR-5584-3p	0.06509256043161414	-0.029495848902145374	0.04813035956591898	3	2
hsa-miR-5584-5p	0.07641814577374507	0.01789254251857092	0.018309093067613805	3	4
hsa-miR-5585-3p	0.05215240418843455	-0.03421219770929835	-0.00704570949737773	3	4
hsa-miR-5585-5p	0.05145623683487325	0.0009665674244734166	0.04369799210888329	3	4
hsa-miR-5586-3p	0.14501583729431242	-0.147888532235522	0.010111282461826994	3	3
hsa-miR-5586-5p	0.08679144443803427	-0.06156277522929326	-0.068091494075701	3	3
hsa-miR-5587-3p	0.06407682975139098	-0.038744344039055606	0.02777656474868437	3	3
hsa-miR-5587-5p	0.07256323540787965	-0.015740568541632482	0.0698571512227373	3	3
hsa-miR-5588-3p	0.10650190791970462	0.06436463393451584	0.06934637101422633	3	4
hsa-miR-5588-5p	0.0735982217505689	-0.03855157134517492	0.0016092470419126262	3	2
hsa-miR-5589-3p	0.06281559307803862	0.05492468175206422	0.05847967205185358	3	3
hsa-miR-5589-5p	0.031215186122214456	0.0044505365679333225	-0.0064223166487417955	3	2
hsa-miR-559	0.050927216631720146	-0.030247262614602855	-0.01110448870385861	3	3
hsa-miR-5590-3p	0.045375318648609095	0.015147949780028683	-0.00918949455263608	3	3
hsa-miR-5591-3p	0.06158494920736264	0.04723280238367053	0.06115022564702532	3	3
hsa-miR-5591-5p	0.045899583574680394	0.0036305739871828778	0.03656865352715789	3	4
hsa-miR-561-3p	0.04152614461355266	0.03313504878409454	0.04049434696378533	3	3
hsa-miR-561-5p	0.07199399287957399	0.01443870509416114	0.08892924516810238	3	1
hsa-miR-5680	0.10985575388683501	-0.12561847658301714	-0.004412211114436716	3	2
hsa-miR-5681b	0.049013345981148225	0.03187452687189096	0.008520307264724247	3	1
hsa-miR-5683	0.12906170053872468	-0.1341323549712875	-0.007450463716440933	3	3
hsa-miR-5684	0.09408306482197223	-0.03609328508539035	0.015784643903598364	3	4
hsa-miR-5685	0.034048491668501456	-0.00048038370530255846	0.015353021422988182	3	3
hsa-miR-5689	0.03545117462979734	0.0027932176108455588	0.003810799495049807	3	3
hsa-miR-5692b	0.07509813183389503	-0.07539416161515018	-0.01797408251396378	3	3
hsa-miR-5692c	0.09246672429220777	-0.08999881538142233	-0.04517948163734274	3	3
hsa-miR-5693	0.040773833990944044	0.034241503898144926	0.028517719367329827	3	3
hsa-miR-5695	0.133266964906252	-0.13232169171649008	-0.09798940773804414	3	4
hsa-miR-5696	0.12822099055692412	-0.14817192470765872	-0.0014879028436085929	3	2
hsa-miR-5697	0.0939183285366816	-0.08802670246834284	-0.05727138191643513	3	3
hsa-miR-5698	0.07076186558724759	0.0005267923102095305	0.07159503250668721	3	3
hsa-miR-5699-3p	0.06593378483012012	-0.06375334983369868	0.006174169482872776	3	2
hsa-miR-5699-5p	0.03490864908061649	-0.010873181761643536	0.017873630844649012	3	4
hsa-miR-570-3p	0.06221110286180305	-0.03814350825164827	0.014311757640176824	3	2
hsa-miR-5701	0.160895637314086	-0.17339547819231405	-0.04405868533443763	3	3
hsa-miR-5702	0.0610214484774131	-0.055708891533627174	-0.035071385670793945	3	3
hsa-miR-5703	0.06074120452039192	0.0651685442341632	0.037666615380679766	3	3
hsa-miR-5706	0.038338045250208994	-0.023342690940234737	-0.019415146031258015	3	3
hsa-miR-5708	0.04050305557979035	0.019888107975089733	0.030694395436996175	3	3
hsa-miR-571	0.06032052423599181	0.052358317453552974	0.05182050287115866	3	4
hsa-miR-572	0.04221929845060444	-0.005360012803015246	0.025833358390786907	3	5
hsa-miR-573	0.12027127923649282	-0.12544784817224505	-0.07705577085815349	3	3
hsa-miR-5739	0.05399754990374262	0.000553779062499619	-0.0031325081990030597	3	4
hsa-miR-576-3p	0.0700396044407977	-0.04815663570448448	-0.04167586860665607	3	4
hsa-miR-576-5p	0.07293529083353203	0.0320481342803799	0.024264728633286787	3	2
hsa-miR-577	0.13485930058537354	-0.13272960826553334	-0.012525168770408645	3	3
hsa-miR-578	0.14017505129477129	-0.13736808339212594	-0.08475233430728175	3	2
hsa-miR-5787	0.045922406329779626	0.024109088902329396	0.03492767516433589	3	5
hsa-miR-579-3p	0.1304377567070144	-0.14935327802527248	0.011194611746777631	3	2
hsa-miR-579-5p	0.09817059761568774	-0.06359073587776434	-0.0004464498547081495	3	3
hsa-miR-580-3p	0.1338437050994537	-0.1666775590310175	-0.020050680397521167	3	3
hsa-miR-580-5p	0.06182813131517088	-0.05488881099937602	-0.005524849926789207	3	3
hsa-miR-581	0.28089898828869414	-0.27839426190518046	-0.08018350904334229	3	3
hsa-miR-582-5p	0.1655772167584014	-0.16269758303775575	0.019673543795662884	3	2
hsa-miR-583	0.026899442562673792	0.0007640089646833089	-0.003312469847668863	3	3
hsa-miR-584-5p	0.07143520305178852	-0.033287741668757705	-0.015185872512469091	3	4
hsa-miR-585-3p	0.05678865745795185	-0.05097436293242234	-0.006920282090209759	3	3
hsa-miR-585-5p	0.0621976082064072	-0.064378986708664	-0.05005950889682461	3	3
hsa-miR-586	0.03630613228668463	-0.011490764975896841	-0.02499332456119709	3	3
hsa-miR-588	0.063839653125916	0.016530145701076138	0.041300210706673765	3	4
hsa-miR-589-5p	0.08286015269479545	-0.011760539739211597	0.03337120678295246	3	3
hsa-miR-590-3p	0.1670335038863235	-0.168081183677084	-0.04708913030854026	3	3
hsa-miR-590-5p	0.16770347722641332	-0.17335894360946433	0.018125541116619737	3	2
hsa-miR-592	0.043124337394615596	0.0043342665145868365	0.010682930412895867	3	3
hsa-miR-595	0.03457236154370431	-0.01478181163820088	-0.026780476565051656	3	3
hsa-miR-596	0.049673610545638326	-0.024685526783137367	0.004740890663201901	3	3
hsa-miR-597-3p	0.25262155300378425	-0.22878449777784785	-0.0071840045939816416	3	3
hsa-miR-597-5p	0.17417723800073004	-0.17751670692604313	-0.05073072068658132	3	3
hsa-miR-598-3p	0.1307311643479423	-0.14809358938199182	-0.0876287475575713	3	2
hsa-miR-598-5p	0.06254147344121633	-0.03266781852576212	0.04547173749180114	3	3
hsa-miR-599	0.0968473409489559	-0.09650974591441162	0.009089618306170721	3	3
hsa-miR-600	0.039089434340970175	-0.0031853728473863747	0.01289696126537488	3	3
hsa-miR-601	0.027005860157328865	0.00010309607398756825	-0.0056143556740150214	3	3
hsa-miR-602	0.06231474494612262	-0.04544111689050223	-0.011629610114026717	3	2
hsa-miR-603	0.09496889479363554	-0.10534497713502035	-0.06494852805456704	3	3
hsa-miR-605-3p	0.09128263786516136	-0.10199015329277138	-0.029015688749647807	3	3
hsa-miR-605-5p	0.10724158934299592	0.08022604349726366	0.08634247737352702	3	3
hsa-miR-606	0.0338211066595351	0.021094264189342432	0.02543303120328805	3	3
hsa-miR-6069	0.0354474082023996	-0.014138523177733803	0.012733161934294595	3	1
hsa-miR-6070	0.06699014776201996	0.06089271434644857	0.05434696292446541	3	3
hsa-miR-6073	0.029193281241296012	0.0025191389674285086	-0.00449476714039717	3	2
hsa-miR-6076	0.04911776693660947	-0.049486316753458416	-0.03447333524215934	3	3
hsa-miR-6077	0.030466333591414693	-0.008869514800782163	-0.01914495284839122	3	3
hsa-miR-608	0.032293827175610905	-0.008064361424698102	-0.023253102781407936	3	3
hsa-miR-6083	0.07166507589192661	0.06587026578851113	0.06590612636294586	3	3
hsa-miR-6084	0.04545586013077347	0.021299932457237415	0.041094492656588655	3	4
hsa-miR-6085	0.043190600657568634	0.02509236112259151	-0.0015420100917576563	3	4
hsa-miR-6086	0.035241603429061866	0.007164833460796095	-0.005219494281220177	3	4
hsa-miR-6088	0.0751200702833834	0.06901609282376923	0.06765368985608973	3	4
hsa-miR-6089	0.06834637252001861	0.053870335298692736	0.05901676865369094	3	5
hsa-miR-609	0.04837277400331224	-0.03183843647705404	0.035399971652853364	3	3
hsa-miR-6090	0.028092947099759485	-0.004532532729504341	0.006043686173170687	3	5
hsa-miR-610	0.08552437616107993	0.0321645150137702	0.019155051261470872	3	3
hsa-miR-611	0.05506297181274294	-0.055488653903937014	-0.03396355357659988	3	3
hsa-miR-612	0.03779721961811036	-0.012747684159248767	-0.005986660770882799	3	3
hsa-miR-6124	0.04827793185303401	-0.014523945008001873	-0.0036948255950250784	3	3
hsa-miR-6125	0.05007582347099122	-0.05470707354866027	-0.006977425681507248	3	5
hsa-miR-6126	0.04043233599492019	0.019839001803324367	0.04229522195684265	3	4
hsa-miR-6127	0.050731056764816186	-0.05219276463759607	-0.015417005549290494	3	4
hsa-miR-6128	0.1035883903174913	-0.07433920151755317	-0.05897583780059731	3	3
hsa-miR-6129	0.055841990084460814	0.0247441598570288	-0.015237429637539483	3	3
hsa-miR-613	0.038015469679500126	0.026553979373349513	0.033629990487349985	3	1
hsa-miR-6131	0.1432306805896056	-0.11511100835044126	-0.0528921386609107	3	4
hsa-miR-6132	0.035228968456384485	-0.02425276506263073	0.005955690833914631	3	4
hsa-miR-6133	0.05033356827861251	-0.02701315320493638	-0.04074353779203555	3	3
hsa-miR-6134	0.0617697690348442	0.016413296758715182	0.0465315291553677	3	3
hsa-miR-615-3p	0.16424775998608288	-0.11367271326988343	0.020986374953443854	3	3
hsa-miR-615-5p	0.1019731869874463	-0.08827881318153338	0.008452173923693735	3	4
hsa-miR-6165	0.03479699060750003	-0.015593175886360106	-0.01744609018509738	3	4
hsa-miR-617	0.028321357686912973	0.012121653314572415	0.011284854904770195	3	4
hsa-miR-618	0.14663134884596446	-0.10921714745634062	0.04229420410896994	3	2
hsa-miR-619-5p	0.08637070340052136	-0.02384003333607619	0.0365067693790114	3	4
hsa-miR-622	0.048042718257376535	-0.04037877745444608	-0.006844454230317806	3	3
hsa-miR-623	0.040012158420736965	0.031385511152679166	0.0341451155774694	3	3
hsa-miR-624-3p	0.0930179895414576	-0.0933575197438854	-0.006589742664111414	3	3
hsa-miR-624-5p	0.08473867865704963	-0.037026518002703505	-0.010468340356378654	3	1
hsa-miR-625-3p	0.10345915558830553	-0.05613441270574277	-0.008610986390090725	3	2
hsa-miR-625-5p	0.10100913221527909	-0.05902906151457729	0.037870326209900315	3	3
hsa-miR-627-3p	0.09774634986005017	0.08212024937323428	0.0912152491998914	3	3
hsa-miR-627-5p	0.17560657088654807	-0.18988722240141284	0.0049798145872994	3	4
hsa-miR-628-3p	0.11343127843822519	0.03721343571369477	0.05264650119905658	3	5
hsa-miR-628-5p	0.13051046531183866	-0.13872050935629032	0.030493272403798042	3	3
hsa-miR-629-5p	0.07266349948635029	-0.019973668025499696	0.006506983151480616	3	3
hsa-miR-631	0.04608975702909884	-0.04741698693254797	-0.014567350681126277	3	3
hsa-miR-632	0.04456146315774988	0.005743014904950152	0.01645558887849828	3	2
hsa-miR-638	0.07454076611834153	0.072852735044053	0.07486465677951361	3	5
hsa-miR-639	0.034737405822521085	0.010871177456118507	0.0045119141817520905	3	2
hsa-miR-640	0.026846307652984375	0.005347296184942175	0.0019650244859052575	3	3
hsa-miR-641	0.18433053008772357	-0.13356627346660607	-0.09444299630100794	3	4
hsa-miR-642b-3p	0.07167419615897844	-0.021170998770408678	0.06910559014192166	3	5
hsa-miR-643	0.07988447201401983	-0.07264715349578754	-0.005975049615376978	3	2
hsa-miR-649	0.03856550959638086	0.027200524592508307	0.03531429718955449	3	2
hsa-miR-6499-5p	0.04344646870669495	-0.026592180412719504	-0.02433597197028322	3	4
hsa-miR-650	0.04971864014235235	-0.022482824939817316	-0.021913108067120008	3	3
hsa-miR-6500-3p	0.07032587772476244	-0.04318005621410964	-0.0521808297333565	3	3
hsa-miR-6502-3p	0.05963080241301957	-0.05188556278045157	-0.02777214110072078	3	3
hsa-miR-6502-5p	0.0724981032740876	-0.060019895126343974	0.02909529364063944	3	3
hsa-miR-6505-3p	0.29540202576392743	-0.28889506787476704	-0.047620255442369835	3	3
hsa-miR-6505-5p	0.10556457410227739	-0.10608057053375011	-0.019378342900724172	3	3
hsa-miR-6506-3p	0.02896369555128359	0.013663248075139977	0.0011818947837915436	3	3
hsa-miR-6506-5p	0.05553573657237284	-0.05227633677200827	-0.015242637249379685	3	3
hsa-miR-6507-3p	0.05606033960399037	-0.044468042067950936	-0.042939238720780065	3	1
hsa-miR-6507-5p	0.0774299655531567	-0.021595288210555313	0.008547079383730224	3	3
hsa-miR-6508-3p	0.07466311565010669	-0.006188297730882413	0.043658406036002545	3	3
hsa-miR-6509-5p	0.12722943813196544	0.07958401201610178	0.08357401986942475	3	3
hsa-miR-651-3p	0.15323363545398347	-0.1503661649675125	-0.0552800294810178	3	3
hsa-miR-651-5p	0.16330807214923573	-0.17387264466014432	-0.06823183291334489	3	2
hsa-miR-6510-3p	0.05690756100165635	-0.037626699114466276	-0.001131225260745662	3	3
hsa-miR-6510-5p	0.03268077260970659	0.006450300069857973	-0.0019852123790808237	3	5
hsa-miR-6511a-5p	0.09367962342761291	0.05043496375661883	0.06480393466805831	3	3
hsa-miR-6511b-5p	0.1169475800958499	0.07610113000394537	0.05866615828237553	3	3
hsa-miR-6512-3p	0.056704830380352234	0.042104684762486175	0.059233631037039845	3	3
hsa-miR-6512-5p	0.041373457324562456	-0.016458641553449286	-0.002319326505776867	3	5
hsa-miR-6513-3p	0.08226425000808907	0.041523465734546766	0.029325139259240744	3	3
hsa-miR-6513-5p	0.09829571587890736	-0.105646158077141	-0.0008946794361214135	3	3
hsa-miR-6514-3p	0.24481617779634593	-0.2200905588630059	-0.016641262086249338	3	3
hsa-miR-6514-5p	0.10242647203595216	-0.038804618636958575	-0.025624860859571597	3	3
hsa-miR-6515-3p	0.152768679337262	-0.15997187863780526	-0.06111362882174608	3	1
hsa-miR-6515-5p	0.16692960430785195	-0.15606594743926283	-0.08409456350576568	3	3
hsa-miR-6516-3p	0.1597395953115278	-0.16375111503067352	0.007287536169909145	3	5
hsa-miR-6516-5p	0.0803073216940484	-0.02659202934812011	0.02467029091245907	3	4
hsa-miR-652-3p	0.11432284942414411	0.0892770044662413	0.06627881878748275	3	4
hsa-miR-652-5p	0.12999023863721906	-0.1407709707642107	0.061195889789635936	3	5
hsa-miR-653-3p	0.12165168717942386	-0.12592030156015252	-0.08830027226098143	3	3
hsa-miR-653-5p	0.06849380154766604	-0.06357563504827544	-0.03137875205606832	3	3
hsa-miR-655-3p	0.0808092894482834	-0.04636855367431241	0.003375201164915717	3	3
hsa-miR-655-5p	0.03416197567227217	-0.016014421492292832	-0.018918053901544104	3	3
hsa-miR-656-3p	0.07752613822240705	-0.056438609903046194	0.009209161687637378	3	3
hsa-miR-656-5p	0.04289048600660458	0.01254634464541883	0.006365794426625002	3	3
hsa-miR-657	0.03789867130448471	0.016888801262074343	0.01633097408674457	3	3
hsa-miR-658	0.035480784121127984	0.0033592920593392248	0.00827198133689335	3	3
hsa-miR-659-3p	0.05378946767299852	-0.024977709091568556	-0.014060874398086	3	3
hsa-miR-659-5p	0.3015416732363162	-0.2383702270635421	-0.06599205500512645	3	3
hsa-miR-660-5p	0.11629832367933073	-0.11663464033799785	-0.004816483665585017	3	2
hsa-miR-661	0.026825644978855537	0.0016260692568951353	-0.0016281631454643565	3	3
hsa-miR-663a	0.04044211591503541	0.028011115506177704	0.011856300118978178	3	4
hsa-miR-663b	0.08056682334605973	-0.07519596319086598	-0.043529510314403594	3	3
hsa-miR-664a-3p	0.14181305266151573	0.13006155534648992	0.07459154057139121	3	3
hsa-miR-664a-5p	0.08159335877054953	-0.01154484775315889	0.0015841609996694718	3	5
hsa-miR-664b-5p	0.09631471152975468	-0.04634993722869659	0.027132963746036604	3	5
hsa-miR-665	0.1434695107575229	-0.14577402173272103	-0.001286797718519153	3	3
hsa-miR-668-3p	0.08017420238055492	-0.07613386467887424	-0.013081745530440713	3	3
hsa-miR-668-5p	0.06293918621685728	0.05564851423549425	0.052662656222260906	3	4
hsa-miR-670-5p	0.031161171909052564	-0.009954274001815354	-0.022513566252800238	3	3
hsa-miR-671-3p	0.26959548546320006	-0.2223312198210504	-0.04670458651306437	3	2
hsa-miR-6715a-3p	0.05075954012603893	0.032497770505340036	0.040927968161452034	3	3
hsa-miR-6715b-3p	0.0371936076064468	-0.012842282734963307	-0.014056729037129831	3	3
hsa-miR-6715b-5p	0.033481274645977784	-0.01324447078375662	-0.024927739192626697	3	2
hsa-miR-6716-3p	0.16403804156550172	-0.17871343848551768	-0.03776750034481647	3	2
hsa-miR-6716-5p	0.05339295704577305	0.04859833317970338	0.026714233078898676	3	3
hsa-miR-6717-5p	0.03798601435060999	0.014617036616149178	0.03328702378103506	3	3
hsa-miR-6718-5p	0.09798311041680437	-0.08940428612585169	0.03833801575063832	3	3
hsa-miR-6719-3p	0.04991239458298081	-0.03672959413399604	-0.0290278401575718	3	4
hsa-miR-6720-3p	0.04529310752670573	-0.03688439291586658	-0.03510182104428058	3	3
hsa-miR-6720-5p	0.02824189036928373	0.011898954405751054	0.010611132223888391	3	5
hsa-miR-6722-3p	0.04870476000585985	0.04778845740847161	0.02400223680797256	3	4
hsa-miR-6724-5p	0.16267461616949913	-0.1713042600878971	-0.015864524993567584	3	3
hsa-miR-6726-5p	0.04579907253992339	-0.02338918560267829	0.014941336274612974	3	2
hsa-miR-6727-5p	0.06696426906030155	0.026825156697836656	0.06061749106284916	3	4
hsa-miR-6728-3p	0.04281801248087721	-0.005104319500007326	0.019585579851857878	3	1
hsa-miR-6728-5p	0.07989076101260623	-0.0820288250368985	-0.024708739637222487	3	5
hsa-miR-6729-5p	0.06913336310718445	0.0013669791017138651	0.0551533288991677	3	3
hsa-miR-6730-5p	0.09929361177725658	0.06013794521093188	0.07289495482613259	3	2
hsa-miR-6731-3p	0.10664437599321303	-0.04272433049782632	0.09509168356016753	3	1
hsa-miR-6731-5p	0.06276323941262059	-0.06256568229617085	0.03058915402520615	3	2
hsa-miR-6732-5p	0.03526330305652098	-0.017306203625141674	-0.008929731565445362	3	4
hsa-miR-6733-3p	0.13752976447519719	-0.14735088834237456	-0.02857423715562742	3	2
hsa-miR-6733-5p	0.21448696509396797	-0.2295273999636333	-0.09619249454389873	3	4
hsa-miR-6735-3p	0.12401286597834256	-0.1165404237962422	-0.005638813947828163	3	3
hsa-miR-6736-3p	0.08106554797395343	-0.043622616040246885	0.03487838246079039	3	3
hsa-miR-6736-5p	0.06744112430364567	-0.011374882853514746	0.05807073674133309	3	3
hsa-miR-6737-3p	0.13050664370892143	-0.11081893722246797	-0.010241913171708547	3	1
hsa-miR-6737-5p	0.051593726428587984	-0.038169581394164556	-0.013089301996961417	3	4
hsa-miR-6738-3p	0.19304021773646374	-0.1865162288539593	-0.040810313701242815	3	3
hsa-miR-6738-5p	0.07117180412447237	0.024497433869421693	0.06604412127253208	3	5
hsa-miR-6739-3p	0.22966319372528857	-0.2462930694684138	-0.08152007325588953	3	3
hsa-miR-6739-5p	0.09660971498568911	-0.003777940776934026	0.0913703336731509	3	3
hsa-miR-6740-3p	0.07349358192621479	-0.02069745128543403	0.05798214656481503	3	2
hsa-miR-6740-5p	0.03697646750738591	0.014640793202814912	0.016567043529272598	3	3
hsa-miR-6741-3p	0.2357324951556033	-0.2028205083878281	-0.015545001322617073	3	2
hsa-miR-6741-5p	0.05779891213458356	-0.015197914316368863	0.04401475068671519	3	3
hsa-miR-6742-3p	0.10780442490832888	-0.127176916586381	-0.020463373938556285	3	1
hsa-miR-6742-5p	0.07478502028660013	0.028657275896442767	0.05921201174375883	3	3
hsa-miR-6743-5p	0.031134777361776014	0.0035857577217638906	-0.0037028266159442893	3	3
hsa-miR-6744-5p	0.0276196204117305	-0.002519003981489614	-0.008477677067762684	3	4
hsa-miR-6745	0.0677790884655987	0.049055560743178156	0.0631218676810669	3	3
hsa-miR-6746-3p	0.10265338828316946	0.02551477912655491	0.09744571907627428	3	3
hsa-miR-6746-5p	0.05476052318394543	-0.03697880387994686	-0.03748025551004471	3	3
hsa-miR-6747-3p	0.12485125883945244	-0.08112967715055597	0.014890479497525965	3	4
hsa-miR-6747-5p	0.06738832785752648	0.030980423934278408	0.04718299902671068	3	4
hsa-miR-6748-3p	0.08749079193686488	0.07372924464119056	0.06524703748206087	3	3
hsa-miR-6748-5p	0.051244072251429074	0.03479284683672882	0.050869116277650096	3	3
hsa-miR-6749-5p	0.0345600120238242	-0.011621891995590317	-0.013034637905976875	3	5
hsa-miR-675-3p	0.05852041228575347	0.03306893093589051	0.044198778449751	3	1
hsa-miR-675-5p	0.030347915847339046	0.008995541663361752	0.0022205802498959843	3	3
hsa-miR-6750-5p	0.06906625137206746	-0.02020217641503224	0.014011434198625905	3	4
hsa-miR-6751-3p	0.06543668169662799	-0.01035753692460864	0.058692027679178964	3	3
hsa-miR-6751-5p	0.07198885829802218	0.04795620859859225	0.07881578015670589	3	3
hsa-miR-6752-5p	0.05170825249276793	-0.026640832045887238	0.02162137832728729	3	5
hsa-miR-6753-3p	0.22421526880077797	-0.19516701219314234	-0.08163940886966381	3	4
hsa-miR-6753-5p	0.05487688679334656	0.056886945165278424	0.03683209593799607	3	5
hsa-miR-6754-3p	0.06980109142541606	0.028369716387384166	0.030155217359358524	3	3
hsa-miR-6754-5p	0.04249395685902586	0.00021434864592461477	0.018880556923923906	3	3
hsa-miR-6755-3p	0.07461529804595178	0.04572868302827126	0.06180825321144673	3	2
hsa-miR-6755-5p	0.13831305969753568	-0.15415388718046094	-0.04591918959030853	3	3
hsa-miR-6756-3p	0.052160060340649364	0.05766782928993517	0.03503865236419915	3	3
hsa-miR-6756-5p	0.04463710230989051	-0.0049565425286245786	-0.021447732613249053	3	4
hsa-miR-6757-3p	0.03356102114894756	0.023892448901857523	0.02234136325327615	3	1
hsa-miR-6757-5p	0.030748548892373308	0.01621582608070305	0.023647336096719165	3	3
hsa-miR-6758-3p	0.09582463989568155	-0.037860654350593	-0.012890318674301796	3	4
hsa-miR-6758-5p	0.09917201403794015	0.052022633864978775	0.03531433794257818	3	3
hsa-miR-6759-3p	0.08331905103510755	0.015078163012247693	0.08169933543224535	3	3
hsa-miR-6759-5p	0.07764651172835778	0.0033203099927120085	0.08323669863114908	3	3
hsa-miR-676-3p	0.09022581421188268	-0.08854102154882668	0.03735215003150342	3	3
hsa-miR-676-5p	0.07690355990594366	0.0648878929549029	0.06769870312311521	3	3
hsa-miR-6760-3p	0.04194692054714792	-0.0014705586839421157	0.030764614490324506	3	1
hsa-miR-6760-5p	0.045650513428449634	-0.0294990341756902	0.004844318996552372	3	1
hsa-miR-6761-3p	0.05825567128879433	0.028718600036314712	0.04369825135238393	3	3
hsa-miR-6761-5p	0.08851141920940482	-0.10916897033207493	0.0019563975103848975	3	3
hsa-miR-6762-3p	0.11590103517759899	-0.04453711641691885	0.02247195707030593	3	3
hsa-miR-6762-5p	0.042845851919028816	-0.020389439639288215	0.014284059568980113	3	3
hsa-miR-6763-3p	0.06506105264277286	0.032226612791847846	0.04634626304230253	3	1
hsa-miR-6763-5p	0.08917266528266397	0.05210844702213327	0.08147321199457068	3	4
hsa-miR-6764-3p	0.0918176685491649	-0.026919739852832324	0.02997800647096564	3	3
hsa-miR-6765-3p	0.05716303341728328	0.03758333094887305	0.04251501172968224	3	2
hsa-miR-6765-5p	0.0327695948341341	0.011972233989084504	0.0006547676781899874	3	3
hsa-miR-6766-5p	0.11111163065605713	-0.10871304896042885	0.05320961205725248	3	3
hsa-miR-6767-3p	0.0886513654436994	-0.005984198012139083	0.05187616780817435	3	3
hsa-miR-6767-5p	0.1055435067468548	0.07632907175032917	0.0662168736593109	3	4
hsa-miR-6768-3p	0.03838587923114616	-0.01824913714904724	-0.0024526686968990483	3	3
hsa-miR-6768-5p	0.08651314144524029	0.01492597855538839	0.09154133208695835	3	5
