miRNA	Spearman_r	p_value
hsa-miR-520b-5p	0.03893700141221445	0.26482084541908285
hsa-miR-519a-2-5p	0.03893700141221445	0.26482084541908285
hsa-miR-4685-3p	0.038881308915405505	0.2655053791846142
hsa-miR-1178-5p	0.03887015186773509	0.26564266004196846
hsa-miR-371a-3p	0.03875642936249161	0.267044731356283
hsa-miR-876-5p	0.03875642936249161	0.267044731356283
hsa-miR-378b	0.03874105816190204	0.2672346300764954
hsa-miR-10396b-3p	0.038667718668029476	0.26814195599843077
hsa-miR-5703	0.038614612965770005	0.2688002750895324
hsa-miR-4661-5p	0.03858288906878797	0.26919406502520987
hsa-miR-4662a-3p	0.038535265594096195	0.2697859587200633
hsa-miR-524-3p	0.038474798645948556	0.2705387621568326
hsa-miR-6738-5p	0.038436470905206695	0.27101667976534893
hsa-miR-6891-3p	0.03832744202389874	0.2723793428033764
hsa-miR-769-5p	0.03822017526793303	0.27372454256323353
hsa-miR-6885-3p	0.03815883475271442	0.2744958290300506
hsa-miR-6084	0.038158558180565606	0.27449930995887767
hsa-miR-378f	0.03804207204811377	0.2759680770256854
hsa-miR-548m	0.0379985184863719	0.2765186132053751
hsa-miR-516b-5p	0.03799087815727805	0.27661526732415037
hsa-miR-1227-3p	0.03789751637958602	0.27779819887442436
hsa-miR-6775-5p	0.037810650518818385	0.27890190802756926
hsa-miR-203a-5p	0.03780038841047568	0.27903249374732214
hsa-miR-4529-5p	0.03780038841047568	0.27903249374732214
hsa-miR-3154	0.03768198680931181	0.2805421609132577
hsa-miR-1295b-3p	0.03761143613328897	0.28144433782884926
hsa-miR-3939	0.037539037510302437	0.2823721865893484
hsa-miR-6511b-3p	0.03749572412139464	0.28292827243517943
hsa-miR-4700-5p	0.03748492736801073	0.28306700353383124
hsa-miR-5585-5p	0.03739449295733285	0.2842308320447903
hsa-miR-4642	0.037336429272325264	0.2849797734146856
hsa-miR-331-3p	0.03733555602019155	0.2849910473213839
hsa-miR-6765-3p	0.03725639330524728	0.28601430901500163
hsa-miR-196b-3p	0.03722821600052701	0.2863791276812869
hsa-miR-5189-5p	0.03718359800234068	0.286957449630903
hsa-miR-3150b-5p	0.03718142751087596	0.286985602795368
hsa-miR-6893-5p	0.03702607529679334	0.2890054910084068
hsa-miR-4666b	0.03691788907015329	0.2904177619158044
hsa-miR-6886-3p	0.036872625106496575	0.29101001410069527
hsa-miR-6748-5p	0.03684666017445428	0.29135011555731605
hsa-miR-520f-5p	0.036628601859145335	0.2942168748212085
hsa-miR-6754-3p	0.03656304707855062	0.29508238569244677
hsa-miR-7845-5p	0.036484617743747935	0.2961201123565638
hsa-miR-488-3p	0.03646157323700173	0.29642548532830354
hsa-miR-6735-3p	0.036437311032779494	0.29674722174591295
hsa-miR-6781-5p	0.03643022888693035	0.29684118066133924
hsa-miR-5089-5p	0.036401617954815016	0.2972209644111103
hsa-miR-1227-5p	0.036377699395131066	0.29753870998265675
hsa-miR-4745-5p	0.036348521386526986	0.2979266313161232
hsa-miR-1253	0.03634383335331914	0.2979889901055006
hsa-miR-4763-5p	0.03631328270088487	0.29839557873989603
hsa-miR-6728-5p	0.03625888339423202	0.2991204763851667
hsa-miR-922	0.0362560145649115	0.2991587374882531
hsa-miR-649	0.0362560145649115	0.2991587374882531
hsa-miR-130b-5p	0.03623574802242548	0.29942912187536636
hsa-miR-2278	0.036099782830855076	0.3012472973473981
hsa-miR-3153	0.03602531309274715	0.30224623773705356
hsa-miR-6799-3p	0.035942875471492136	0.3033546223950349
hsa-miR-10393-3p	0.035819307991502146	0.3050210474760053
hsa-miR-4733-3p	0.03581861732811631	0.305030378736392
hsa-miR-378c	0.03577582379657095	0.3056089128058942
hsa-miR-503-3p	0.035698295132559205	0.30665888675246566
hsa-miR-889-5p	0.03566768167136325	0.30707414233512825
hsa-miR-6885-5p	0.035648579472223774	0.30733344191606693
hsa-miR-3137	0.03547500980493212	0.309696163460383
hsa-miR-7854-3p	0.035332639065077144	0.3116431064196303
hsa-miR-422a	0.03530993455602601	0.31195433737356476
hsa-miR-4683	0.035175609270002524	0.3137998362363239
hsa-miR-4431	0.035152890389508515	0.31411267903216283
hsa-miR-6792-3p	0.035146417242720746	0.31420185281922536
hsa-miR-6793-3p	0.035112702362060745	0.3146665762129389
hsa-miR-4719	0.03507168202825124	0.3152326053255594
hsa-miR-5009-5p	0.03506539322472304	0.31531944191569056
hsa-miR-190a-3p	0.03502277986918582	0.31590826571208125
hsa-miR-3925-3p	0.034898074843986764	0.31763555517055275
hsa-miR-5587-5p	0.03483843850965289	0.3184637580497074
hsa-miR-589-3p	0.03482432199692414	0.3186600083469422
hsa-miR-1908-5p	0.03482401950759231	0.31866421447286863
hsa-miR-6769b-3p	0.0348047585972809	0.31893211289777057
hsa-miR-561-3p	0.034792058680013616	0.31910883549343355
hsa-miR-5195-3p	0.03476858765146899	0.31943560919759817
hsa-miR-6849-5p	0.03468391409314499	0.3206162864172585
hsa-miR-6880-3p	0.03462526206151056	0.3214357896307478
hsa-miR-1283	0.03452196031874308	0.322882468686917
hsa-miR-613	0.03449101588426672	0.32331665058578246
hsa-miR-1305	0.03449101588426672	0.32331665058578246
hsa-miR-519d-3p	0.03448093791524966	0.32345813670826046
hsa-miR-378a-3p	0.034406216921194874	0.3245084121449874
hsa-miR-7977	0.03402526401732837	0.32989748030977617
hsa-miR-4522	0.03394894856558625	0.3309839759795595
hsa-miR-4749-5p	0.03387237541196372	0.3320764599396316
hsa-miR-892c-5p	0.03382914137902493	0.33269431431960156
hsa-miR-632	0.03378212121745082	0.33336711657160606
hsa-miR-4761-3p	0.033725984591199014	0.3341715114457586
hsa-miR-1296-5p	0.03366357392930699	0.3350672736247481
hsa-miR-4428	0.03353102894768564	0.33697476975201035
hsa-miR-4290	0.03338344064906592	0.33910694284241444
hsa-miR-6814-3p	0.032989573733215	0.34483923323405125
hsa-miR-7154-3p	0.03296577480884524	0.34518756512629284
hsa-miR-6850-3p	0.03284507146207401	0.346957680774737
hsa-miR-362-5p	0.032788460761815345	0.3477898602043911
hsa-miR-4632-3p	0.0327384165817187	0.34852656567874785
hsa-miR-4695-5p	0.03264581166494306	0.3498924203954274
hsa-let-7b-3p	0.032643114637871846	0.3499322503111169
hsa-miR-7852-3p	0.03262673458464957	0.35017421395160236
hsa-miR-7151-3p	0.03253380806782608	0.3515489148554979
hsa-miR-519a-5p	0.032526563873418575	0.3516562244470255
hsa-miR-10400-3p	0.032508835945108096	0.3519189188688593
hsa-miR-216a-3p	0.032505392368541344	0.35196996055405644
hsa-miR-6886-5p	0.03247294926007456	0.3524510713397935
hsa-miR-196a-1-3p	0.032441557532551006	0.3529169860744863
hsa-miR-3922-3p	0.03239024375339984	0.35367942005499475
hsa-miR-623	0.032362438086517765	0.35409299795763943
hsa-miR-3151-5p	0.03215904425296593	0.35712752016857796
hsa-miR-1233-3p	0.03210868794358809	0.3578813255686297
hsa-miR-6884-5p	0.03204526981621331	0.35883207978626075
hsa-miR-208a-5p	0.032023590902938916	0.35915744970512975
hsa-miR-4781-5p	0.03200455248324945	0.3594433421245491
hsa-miR-4744	0.031948894745050166	0.36027995056337486
hsa-miR-3714	0.031861161574061464	0.36160116973753575
hsa-miR-6751-5p	0.031689293646449464	0.36419819112677637
hsa-miR-93-3p	0.0316139919150398	0.3653397004264043
hsa-miR-6865-3p	0.03153036926542811	0.3666099576780574
hsa-miR-4261	0.031431927969322204	0.36810883345321
hsa-miR-302c-5p	0.03137869181761411	0.36892099602289896
hsa-miR-466	0.03131087255824035	0.369957246312096
hsa-miR-12114	0.03116460316521528	0.37219831998939473
hsa-miR-548ap-3p	0.03114800152693037	0.3724532125155615
hsa-miR-373-5p	0.030767383566414844	0.37832659605407265
hsa-miR-6819-3p	0.03076616833387714	0.3783454392309583
hsa-miR-500a-3p	0.030734644624224462	0.37883444174411507
hsa-miR-6823-5p	0.03072726825976137	0.3789489215150092
hsa-miR-6895-5p	0.030688600616505274	0.3795493835633197
hsa-miR-5010-5p	0.030644319149102442	0.38023773850204323
hsa-miR-380-5p	0.03047369035730945	0.38289731414756195
hsa-miR-1298-3p	0.030386053585294854	0.3842677121188603
hsa-miR-6732-3p	0.030307689940561315	0.3854956370819353
hsa-miR-1273h-3p	0.030269513260586314	0.3860947153284617
hsa-miR-6831-3p	0.030257533942787376	0.3862828147507779
hsa-miR-3140-5p	0.03009695442187377	0.3888096246399984
hsa-miR-4723-5p	0.030072687776270177	0.38919234578879464
hsa-miR-5683	0.03000831177416719	0.39020875940814637
hsa-miR-4783-3p	0.029920184758020753	0.39160277932282017
hsa-miR-4671-5p	0.02972991020157143	0.39462287131260654
hsa-miR-6835-3p	0.02972712709423625	0.39466714967718297
hsa-miR-4731-3p	0.02962044501281239	0.3963666884051811
hsa-miR-1244	0.029461315260803176	0.39890994426338927
hsa-miR-4274	0.029416644677412982	0.39962564071729095
hsa-miR-6872-5p	0.029416644677412982	0.39962564071729095
hsa-miR-4778-5p	0.029416644677412982	0.39962564071729095
hsa-miR-5692b	0.029416644677412982	0.39962564071729095
hsa-miR-3185	0.029416644677412982	0.39962564071729095
hsa-miR-1238-3p	0.02938210678971584	0.4001795227658224
hsa-miR-196a-5p	0.029284799088665457	0.40174251574012715
hsa-miR-4687-3p	0.02914098387943488	0.40405921371741244
hsa-miR-4736	0.029136560961182816	0.40413058812078084
hsa-miR-4724-5p	0.029091897056108384	0.4048517693829481
hsa-miR-6506-5p	0.029037394488616756	0.40573285382307356
hsa-miR-323b-5p	0.029012165021851853	0.40614109832657014
hsa-miR-8485	0.029010626784695216	0.40616599685399707
hsa-miR-642b-3p	0.028912754195103835	0.4077520716867715
hsa-miR-6799-5p	0.02886188732097466	0.40857784815792647
hsa-miR-6891-5p	0.028825306615511005	0.4091723158788955
hsa-miR-3157-3p	0.028607742753463006	0.4127185142623239
hsa-miR-3614-5p	0.028563099838407845	0.41344841624516687
hsa-miR-875-3p	0.028550402568722634	0.41365615311787496
hsa-miR-585-3p	0.028539008386430767	0.4138426229952194
hsa-miR-6502-5p	0.028514597932953373	0.41424227592219576
hsa-miR-12135	0.028512297983841937	0.4142799429023779
hsa-miR-4755-3p	0.028483839018220887	0.4147461915168539
hsa-miR-1909-5p	0.028466189745113668	0.415035498398813
hsa-miR-598-5p	0.02840128020620084	0.4161005191176251
hsa-miR-4632-5p	0.028313914165353567	0.41753654028222226
hsa-miR-4328	0.028290503311103412	0.4179218352840187
hsa-miR-7152-5p	0.02820254930593213	0.4193712459408249
hsa-miR-6801-5p	0.02812193046114795	0.4207023671467036
hsa-miR-6880-5p	0.028030769014697154	0.4222105392528281
hsa-miR-3192-3p	0.027923137768181564	0.42399525259855203
hsa-miR-5693	0.027890616113011	0.42453538340953645
hsa-miR-1537-3p	0.027794030653572686	0.426141872411805
hsa-miR-7160-5p	0.027725187608461738	0.42728908433560386
hsa-miR-6812-5p	0.027646639512453445	0.4286002138389587
hsa-miR-3190-3p	0.027646370692291485	0.42860470500822334
hsa-miR-6797-5p	0.027544245352982517	0.4303128856228132
hsa-miR-6745	0.027375282568355096	0.43314765513590553
hsa-let-7c-3p	0.02734102899082697	0.43372365569084503
hsa-miR-5708	0.02729177499724847	0.43455267416436205
hsa-miR-10396a-5p	0.027271318131576145	0.43489726216112506
hsa-miR-365b-5p	0.027216883337329006	0.43581496180412377
hsa-miR-502-3p	0.027204929020691118	0.43601664516317773
hsa-miR-92a-2-5p	0.02720007468206307	0.436098558887155
hsa-miR-6752-3p	0.027192140716113256	0.4362324583281766
hsa-miR-6833-3p	0.027070450906312583	0.43828914650929507
hsa-miR-1306-3p	0.027052355562355	0.43859545176767545
hsa-miR-3132	0.02695314697150146	0.4402769657913652
hsa-miR-518b	0.026917365952311652	0.44088433265856425
hsa-miR-1197	0.026859742375719635	0.44186347405135373
hsa-miR-3130-5p	0.026763477908474182	0.44350197101308025
hsa-miR-6791-5p	0.026719752944400304	0.4442473470650001
hsa-miR-6776-3p	0.02666973706381537	0.4451008383442549
hsa-miR-4750-5p	0.026587335782354542	0.4465090004603273
hsa-miR-6884-3p	0.026580963373378067	0.4466180044048926
hsa-miR-133a-5p	0.026571006117899452	0.44678835959732993
hsa-miR-5008-3p	0.02655555402038454	0.44705279717361196
hsa-miR-143-5p	0.026547032466944235	0.44719866774052885
hsa-miR-2467-5p	0.026533442400024577	0.4474313561914547
hsa-miR-577	0.026529657824322404	0.4474961677378281
hsa-miR-769-3p	0.02649794864249445	0.4480394024964995
hsa-miR-4768-5p	0.026452849125435173	0.44881268133474433
hsa-miR-377-5p	0.02640554807888588	0.4496245194592126
hsa-miR-342-5p	0.026402489642493133	0.4496770406574478
hsa-miR-6761-5p	0.026360139798020273	0.4504046529125865
hsa-miR-3978	0.02625435537459109	0.4522250390314041
hsa-miR-4634	0.02621631070171548	0.4528807422981135
hsa-miR-3919	0.026088846773483273	0.45508149524440783
hsa-miR-3120-5p	0.025984105419209553	0.45689441772748995
hsa-miR-1912-3p	0.02598109826616155	0.4569465269733042
hsa-miR-6806-3p	0.025776142268180913	0.4605059378321922
hsa-miR-1270	0.02555304558276711	0.46439792460007817
hsa-miR-625-3p	0.02553451811119262	0.4647219614145101
hsa-miR-10395-5p	0.025520391789159744	0.4649691085092581
hsa-miR-129-5p	0.025499151169861005	0.4653408610928665
hsa-miR-6747-5p	0.025416598622785398	0.46678725768245083
hsa-miR-1265	0.02535031040742769	0.46795048813368323
hsa-miR-6798-5p	0.025305275011296206	0.4687416860677321
hsa-miR-4746-5p	0.025287175912107954	0.4690598655489309
hsa-miR-518e-3p	0.02521683856338406	0.47029751726015373
hsa-miR-499a-3p	0.025148981530165256	0.47149322964877177
hsa-miR-3194-3p	0.025093192856348985	0.47247753685789284
hsa-miR-4436a	0.0250403205395266	0.47341143092475335
hsa-miR-4793-5p	0.02494358433768874	0.4751227217291431
hsa-miR-4254	0.024930606364107506	0.47535256328506686
hsa-miR-606	0.024930606364107506	0.47535256328506686
hsa-miR-616-5p	0.024899204088829778	0.4759089533853411
hsa-miR-6833-5p	0.024887548765316785	0.47611555475948697
hsa-miR-6727-5p	0.024865956566010875	0.4764984260519464
hsa-miR-4648	0.024839471344805283	0.4769682898647867
hsa-miR-4728-5p	0.024784790631124407	0.4779391592057195
hsa-miR-4667-3p	0.024720576046689074	0.47908068040277446
hsa-miR-6730-5p	0.02471322743194867	0.479211408946385
hsa-miR-1249-5p	0.024647446167158447	0.4803824932417632
hsa-miR-7114-3p	0.024607346529909545	0.48109713823426076
hsa-miR-708-3p	0.02457660218092372	0.4816454468718261
hsa-miR-3621	0.02456390869201952	0.4818719272466721
hsa-miR-3135b	0.02450036072067841	0.48300663471769906
hsa-miR-1292-3p	0.02448338981844853	0.48330991066739243
hsa-miR-6716-5p	0.024461613374837002	0.4836992144240466
hsa-miR-6715a-3p	0.02433196192493248	0.4860205424720271
hsa-miR-1908-3p	0.024331029459200033	0.48603725944404236
hsa-miR-609	0.024311662417721615	0.4863845362519945
hsa-miR-9898	0.024229332455805278	0.4878623153046252
hsa-miR-6854-3p	0.023792544572685446	0.4957427109296515
hsa-miR-548a-3p	0.023630020689055467	0.49869213665027307
hsa-miR-4654	0.023399913992594702	0.5028839027963948
hsa-miR-548h-3p	0.023331239834107283	0.5041385054960617
hsa-miR-5579-5p	0.02329281675430751	0.5048411720686575
hsa-miR-3614-3p	0.023240049580316405	0.5058069969396266
hsa-miR-6760-5p	0.02323991999336847	0.5058093700308639
hsa-miR-3654	0.023238620624214067	0.5058331653552165
hsa-miR-3678-3p	0.02319543621578578	0.506624335101049
hsa-miR-514a-5p	0.02313999499056182	0.5076410098118951
hsa-miR-10392-3p	0.02308857026391321	0.5085849852618046
hsa-miR-1226-5p	0.023033164438993736	0.5096030665874968
hsa-miR-7974	0.023032956741189967	0.5096068850344787
hsa-miR-548z	0.022938176553777227	0.5113509424383625
hsa-miR-6888-5p	0.022846651991665336	0.5130380407395929
hsa-miR-373-3p	0.022841649875398416	0.5131303295140565
hsa-miR-6758-3p	0.022818012666708434	0.5135665514657894
hsa-miR-627-3p	0.022788152648380806	0.5141178899665005
hsa-miR-124-3p	0.022743461906465607	0.5149436382480331
hsa-miR-1539	0.022671884667984997	0.5162675981564803
hsa-miR-572	0.02265984009226895	0.5164905589977037
hsa-miR-137-5p	0.022650816401607994	0.5166576319448518
hsa-miR-6783-5p	0.02257120959907423	0.5181327560519604
hsa-miR-7975	0.022525204661330792	0.5189862234110459
hsa-miR-6131	0.02229865132457877	0.5231997078276779
hsa-miR-11181-3p	0.022262212338872347	0.523879039800518
hsa-miR-4435	0.022184632894743636	0.5253268555014572
hsa-miR-4791	0.02218368106402976	0.52534463159246
hsa-miR-6757-5p	0.022131806479664933	0.5263138893754225
hsa-miR-718	0.022055854925631176	0.5277346598473683
hsa-miR-6777-5p	0.022003719707117047	0.5287110438816139
hsa-miR-1251-3p	0.021973364044795298	0.5292799647275938
hsa-miR-219b-3p	0.021965640729627655	0.5294247634178944
hsa-miR-3610	0.021955518289555664	0.5296145719585549
hsa-miR-4523	0.02186460726800817	0.5313208148132454
hsa-miR-4697-3p	0.021674282436391603	0.5349018701450641
hsa-miR-4798-3p	0.021621233837898542	0.5359021665102838
hsa-miR-5003-5p	0.021607688175596183	0.5361577371949834
hsa-miR-5195-5p	0.02146239139053327	0.5389029474421222
hsa-miR-1911-3p	0.021382645133297955	0.5404126417979236
hsa-miR-6760-3p	0.021236625672027172	0.5431824298467348
hsa-miR-4447	0.02115848451798299	0.5446675527347423
hsa-miR-6751-3p	0.02111691571555047	0.5454584142221586
hsa-miR-34c-3p	0.021024827532749032	0.5472124482481873
hsa-miR-3658	0.020925856931391935	0.5491006747363667
hsa-miR-3183	0.020920150738686444	0.5492096390004615
hsa-miR-4732-5p	0.02091674838107282	0.5492746147769588
hsa-miR-4800-5p	0.02079612249407529	0.5515806836070666
hsa-miR-525-5p	0.02076842856275124	0.5521107926624753
hsa-miR-4697-5p	0.02073873449757615	0.5526794649440431
hsa-miR-891b	0.02073873449757615	0.5526794649440431
hsa-miR-1245a	0.02073873449757615	0.5526794649440431
hsa-miR-3664-3p	0.020627901019164403	0.5548045711523685
hsa-miR-6844	0.020486846387782323	0.5575148872223327
hsa-miR-6734-5p	0.020454620304372114	0.5581350018447755
hsa-miR-1258	0.020331495366250868	0.5605073278788263
hsa-miR-371a-5p	0.020329242668283905	0.5605507774121488
hsa-miR-510-3p	0.020289384909678188	0.5613198141018435
hsa-miR-588	0.02022693691009656	0.5625257422922098
hsa-miR-6763-3p	0.020185692633922295	0.5633228911428887
hsa-miR-4740-5p	0.02017118753132654	0.5636033677179471
hsa-miR-4797-5p	0.020133583472238533	0.5643308078072492
hsa-miR-6852-3p	0.02000358926829942	0.5668489791012578
hsa-miR-4737	0.02000327724343374	0.5668550299262113
hsa-miR-4781-3p	0.019947713111115997	0.5679330289480927
hsa-miR-1238-5p	0.019929776768947294	0.568281220632028
hsa-miR-5190	0.019921777018996188	0.5684365497199958
hsa-miR-4778-3p	0.01988872977600515	0.5690784341858758
hsa-miR-1537-5p	0.019877459221622474	0.5692974238359116
hsa-miR-581	0.019852069652078006	0.5697908965110728
hsa-miR-5006-3p	0.019770043733682945	0.5713865458813728
hsa-miR-7112-3p	0.019703362097657152	0.5726852647561865
hsa-miR-939-5p	0.019682202992358084	0.5730976603072806
hsa-miR-181a-2-3p	0.01962816543386504	0.5741515016949951
hsa-miR-1256	0.019616479230100632	0.5743795266462394
hsa-miR-937-5p	0.019519744142827197	0.5762686937308396
hsa-miR-375-3p	0.019514265448020665	0.5763757762287789
hsa-miR-526a-3p	0.01950603102748454	0.576536737716334
hsa-miR-124-5p	0.019488527098786103	0.5768789642421778
hsa-miR-6780b-3p	0.01939821963050098	0.5786461195561152
hsa-miR-3683	0.019335340252096284	0.5798780538588189
hsa-miR-4724-3p	0.019302279009663026	0.580526282570744
hsa-miR-6822-3p	0.019256463175696407	0.5814251490244132
hsa-miR-6737-5p	0.01923850708237395	0.5817776089437796
hsa-miR-1587	0.019167158069644443	0.5831791017820676
hsa-miR-5586-3p	0.01913557776550185	0.5837999279420919
hsa-miR-6780b-5p	0.019030085079331308	0.585875995945783
hsa-miR-7156-3p	0.019029928555299374	0.5858790788363643
hsa-miR-6736-5p	0.019001238408276718	0.5864442856080632
hsa-miR-5696	0.01882393201705103	0.5899428736379781
hsa-miR-7843-3p	0.018623201940932466	0.5939151992102821
hsa-miR-302a-5p	0.018606027758463713	0.5942556322729564
hsa-miR-513b-3p	0.018606027758463713	0.5942556322729564
hsa-miR-5004-3p	0.018589559539348693	0.5945821550799042
hsa-miR-3173-3p	0.01855904522822357	0.5951873922722194
hsa-miR-99a-3p	0.01854296301916443	0.5955064883310969
hsa-miR-449c-3p	0.018536045062771567	0.5956437753108395
hsa-miR-3913-5p	0.018507606472955466	0.5962082909749176
hsa-miR-3935	0.01850451873024331	0.5962695983561901
hsa-miR-3674	0.018503075924770036	0.5962982463582011
hsa-miR-1469	0.018478761499697113	0.5967811219055118
hsa-miR-4501	0.01845815048312045	0.5971905881828693
hsa-miR-7111-3p	0.018443544554661878	0.5974808322906243
hsa-miR-1910-5p	0.018259280982428353	0.6011479394202393
hsa-miR-4722-5p	0.018206645743327768	0.6021973151838222
hsa-miR-4721	0.018183378578446433	0.6026614493811735
hsa-miR-3648	0.018146829501515603	0.6033908560528602
hsa-miR-6780a-3p	0.01808762514755276	0.6045732320206315
hsa-miR-1250-5p	0.018039392752033846	0.6055372522222948
hsa-miR-149-5p	0.017983522076248565	0.6066547968273438
hsa-miR-3180-3p	0.017932537479996433	0.607675410539061
hsa-miR-3180	0.017903246358178075	0.6082621081226993
hsa-miR-7157-5p	0.017723528418141326	0.6118673371967713
hsa-miR-1237-3p	0.01766001897787951	0.6131436209629658
hsa-miR-7976	0.017608022840820903	0.6141894063151336
hsa-miR-4468	0.01759641551940136	0.6144229685483155
hsa-miR-938	0.017581354393937394	0.6147260863272362
hsa-miR-4804-3p	0.01756397861294901	0.6150758700876287
hsa-miR-4524a-5p	0.017532649109139795	0.6157067704637764
hsa-miR-4753-3p	0.017525961901036804	0.6158414713926567
hsa-miR-6823-3p	0.017524448559084888	0.6158719565445123
hsa-miR-6784-3p	0.017440944954827866	0.6175550988953659
hsa-miR-4436b-5p	0.01741628853064763	0.6180524708027616
hsa-miR-6771-5p	0.017368819793391985	0.6190105070479501
hsa-miR-12128	0.017282278747980127	0.620758781750756
hsa-miR-551b-5p	0.017260211619943122	0.6212049177254874
hsa-miR-887-5p	0.017252754321276206	0.6213557150151128
hsa-miR-6812-3p	0.017248319812515348	0.6214453946789751
hsa-miR-1251-5p	0.017227381623431647	0.6218689062764363
hsa-miR-378e	0.017135340609550975	0.6237320783246507
hsa-miR-5787	0.017098575118152607	0.6244769895172658
hsa-miR-3150b-3p	0.017002295094681007	0.6264295480843581
hsa-miR-3929	0.016994084759561344	0.6265961749162158
hsa-miR-5581-5p	0.01697394704565699	0.6270049456520396
hsa-miR-4499	0.016916266823266926	0.6281764154161208
hsa-miR-4715-5p	0.01688598270608899	0.6287918524110061
hsa-miR-6731-5p	0.01681556600482696	0.6302238630991535
hsa-miR-1203	0.0167674874661254	0.6312023973294097
hsa-miR-4445-3p	0.0167674874661254	0.6312023973294097
hsa-miR-4297	0.016755641968636898	0.631443585894772
hsa-miR-6868-5p	0.016749332550691363	0.6315720692177327
hsa-miR-4766-3p	0.01667601734964008	0.6330658544268717
hsa-miR-629-5p	0.01663428807528471	0.633916749539072
hsa-miR-548j-3p	0.01658965638218186	0.6348273624106294
hsa-miR-499b-3p	0.016582585041445896	0.6349716884501289
hsa-miR-6754-5p	0.016558698072703812	0.6354593237704264
hsa-miR-514b-5p	0.016532150910842088	0.6360014502051959
hsa-miR-11399	0.016460848636818976	0.6374584954591981
hsa-miR-6784-5p	0.01645461731670943	0.6375858976113941
hsa-miR-3622b-5p	0.01640748331186775	0.6385499195991121
hsa-miR-6782-3p	0.016372461952206457	0.639266599383692
hsa-miR-181b-5p	0.01636958830355409	0.6393254208874156
hsa-miR-6505-3p	0.01634722118076347	0.6397833370374588
hsa-miR-6722-3p	0.016322054617815725	0.640298729186656
hsa-miR-6796-5p	0.016261450585161895	0.6415405644264447
hsa-miR-186-5p	0.016240760257766492	0.6419647587755546
hsa-miR-1271-5p	0.016171133695493868	0.643393102841728
hsa-miR-498-5p	0.016135634596998665	0.6441218509686076
hsa-miR-5088-5p	0.01608818233412314	0.6450965147082568
hsa-miR-4500	0.016044305803174886	0.6459982752746103
hsa-miR-6841-5p	0.016032071349190075	0.6462498132723712
hsa-miR-6757-3p	0.01594803526797052	0.647978668524812
hsa-miR-449c-5p	0.015917900376956673	0.6485990892789124
hsa-miR-1827	0.015893198532811865	0.6491078354725913
hsa-miR-6733-3p	0.01588245539943882	0.6493291464107741
hsa-miR-4745-3p	0.015881003299288498	0.6493590623678748
hsa-miR-6756-3p	0.01578605315761691	0.651316434722204
hsa-miR-4257	0.0157678188243867	0.6516926060231563
hsa-miR-378i	0.015692098625782042	0.6532556472169733
hsa-miR-4458	0.015692010794615015	0.6532574611406501
hsa-miR-6848-5p	0.015632692880740234	0.6544829846611429
hsa-miR-5010-3p	0.015601686725136643	0.655123950256842
hsa-miR-7111-5p	0.015567952990432043	0.6558215891230254
hsa-miR-5587-3p	0.015542566378352454	0.6563468010029987
hsa-miR-1294	0.015539093039829026	0.6564186724912532
hsa-miR-7151-5p	0.015525387037391264	0.6567023126688694
hsa-miR-3619-5p	0.015486048833357151	0.6575166750661762
hsa-miR-6829-5p	0.015484464792524296	0.6575494757000295
hsa-miR-5088-3p	0.015388345130459852	0.6595410493521707
hsa-miR-4474-3p	0.015306946265843892	0.6612294984450794
hsa-miR-216b-3p	0.015303884528299004	0.6612930414358921
hsa-miR-6764-3p	0.015290764671280578	0.6615653572001229
hsa-miR-4481	0.015279341602462915	0.6618024908314493
hsa-miR-515-3p	0.015274534372370488	0.661902295150057
hsa-miR-378h	0.015182247172380177	0.6638194575764258
hsa-miR-23c	0.015116423697796151	0.6651882102007988
hsa-miR-622	0.015041256629729566	0.6667526193764931
hsa-miR-6870-5p	0.014852954140083974	0.6706779947882489
hsa-miR-494-5p	0.014478389219735195	0.6785128616901017
hsa-miR-182-3p	0.014472089960341583	0.6786449248392966
hsa-miR-4498	0.014455821903608201	0.6789860280810454
hsa-miR-6730-3p	0.014411067420039385	0.6799247637987916
hsa-miR-4797-3p	0.014307667695658452	0.6820954897705686
hsa-miR-6835-5p	0.01420978661582447	0.6841527824452783
hsa-miR-4651	0.0141853434274443	0.6846669024533468
hsa-miR-3622a-5p	0.014182464329911888	0.6847274688754907
hsa-miR-7515	0.014126347321118574	0.6859083835762014
hsa-miR-3197	0.014028039409668338	0.6879790001063046
hsa-miR-516a-5p	0.014001458145120493	0.6885392717053064
hsa-miR-7-2-3p	0.01397743663763354	0.689045736324036
hsa-miR-1-5p	0.013925121504154151	0.6901492192823288
hsa-miR-519b-5p	0.01376358502310903	0.6935606506553058
hsa-miR-523-5p	0.01376358502310903	0.6935606506553058
hsa-miR-519c-5p	0.01376358502310903	0.6935606506553058
hsa-miR-522-5p	0.01376358502310903	0.6935606506553058
hsa-miR-518e-5p	0.01376358502310903	0.6935606506553058
hsa-miR-4698	0.013752281386690572	0.6937996013595278
hsa-miR-6841-3p	0.013752281386690572	0.6937996013595278
hsa-miR-4735-3p	0.013752281386690572	0.6937996013595278
hsa-miR-548aw	0.013744645178177634	0.6939610424906799
hsa-miR-1233-5p	0.013697687566910713	0.6949541027405987
hsa-miR-3651	0.013663639655366574	0.6956744754785708
hsa-miR-6834-3p	0.013632255595274655	0.6963387303714295
hsa-miR-1298-5p	0.013529505397065647	0.6985150998044284
